Country,lat,long,date,pop,temperature,humidity,confirmed,deaths,recovered
Suriname,3.9193,-56.0278,23-02-20,586632,34,84,0,0,0
Suriname,3.9193,-56.0278,24-02-20,586632,32,89,0,0,0
Suriname,3.9193,-56.0278,25-02-20,586632,30,80,0,0,0
Suriname,3.9193,-56.0278,26-02-20,586632,33,69,0,0,0
Suriname,3.9193,-56.0278,27-02-20,586632,33,67,0,0,0
Suriname,3.9193,-56.0278,28-02-20,586632,34,65,0,0,0
Suriname,3.9193,-56.0278,29-02-20,586632,36,67,0,0,0
Suriname,3.9193,-56.0278,01-03-20,586632,36,64,0,0,0
Suriname,3.9193,-56.0278,02-03-20,586632,35,65,0,0,0
Suriname,3.9193,-56.0278,03-03-20,586632,31,69,0,0,0
Suriname,3.9193,-56.0278,04-03-20,586632,31,73,0,0,0
Suriname,3.9193,-56.0278,05-03-20,586632,32,69,0,0,0
Suriname,3.9193,-56.0278,06-03-20,586632,34,66,0,0,0
Suriname,3.9193,-56.0278,07-03-20,586632,31,67,0,0,0
Suriname,3.9193,-56.0278,08-03-20,586632,33,68,0,0,0
Suriname,3.9193,-56.0278,09-03-20,586632,34,66,0,0,0
Suriname,3.9193,-56.0278,10-03-20,586632,34,63,0,0,0
Suriname,3.9193,-56.0278,11-03-20,586632,35,61,0,0,0
Suriname,3.9193,-56.0278,12-03-20,586632,37,61,0,0,0
Suriname,3.9193,-56.0278,13-03-20,586632,36,62,0,0,0
Suriname,3.9193,-56.0278,14-03-20,586632,35,67,1,0,0
Suriname,3.9193,-56.0278,15-03-20,586632,34,67,1,0,0
Suriname,3.9193,-56.0278,16-03-20,586632,33,62,1,0,0
Suriname,3.9193,-56.0278,17-03-20,586632,32,76,1,0,0
Suriname,3.9193,-56.0278,18-03-20,586632,34,69,1,0,0
Suriname,3.9193,-56.0278,19-03-20,586632,36,67,1,0,0
Suriname,3.9193,-56.0278,20-03-20,586632,32,76,4,0,0
Suriname,3.9193,-56.0278,21-03-20,586632,35,69,4,0,0
Mauritania,21.0079,10.9408,22-03-20,4649658,39,12,2,0,0
Sweden,63,16,22-01-20,10099265,1,72,0,0,0
Sweden,63,16,23-01-20,10099265,4,85,0,0,0
Sweden,63,16,24-01-20,10099265,0,81,0,0,0
Sweden,63,16,25-01-20,10099265,-2,79,0,0,0
Sweden,63,16,26-01-20,10099265,4,90,0,0,0
Sweden,63,16,27-01-20,10099265,1,97,0,0,0
Sweden,63,16,28-01-20,10099265,1,97,0,0,0
Sweden,63,16,29-01-20,10099265,0,96,0,0,0
Sweden,63,16,30-01-20,10099265,-1,97,0,0,0
Sweden,63,16,31-01-20,10099265,0,96,1,0,0
Sweden,63,16,01-02-20,10099265,2,95,1,0,0
Sweden,63,16,02-02-20,10099265,2,84,1,0,0
Sweden,63,16,03-02-20,10099265,-4,90,1,0,0
Sweden,63,16,04-02-20,10099265,-7,91,1,0,0
Sweden,63,16,05-02-20,10099265,2,91,1,0,0
Sweden,63,16,06-02-20,10099265,-4,89,1,0,0
Sweden,63,16,07-02-20,10099265,4,95,1,0,0
Sweden,63,16,08-02-20,10099265,3,86,1,0,0
Sweden,63,16,09-02-20,10099265,2,87,1,0,0
Sweden,63,16,10-02-20,10099265,2,88,1,0,0
Sweden,63,16,11-02-20,10099265,0,84,1,0,0
Sweden,63,16,12-02-20,10099265,-3,88,1,0,0
Sweden,63,16,13-02-20,10099265,-2,89,1,0,0
Sweden,63,16,14-02-20,10099265,-3,90,1,0,0
Sweden,63,16,15-02-20,10099265,3,87,1,0,0
Sweden,63,16,16-02-20,10099265,5,87,1,0,0
Sweden,63,16,17-02-20,10099265,3,79,1,0,0
Sweden,63,16,18-02-20,10099265,2,81,1,0,0
Sweden,63,16,19-02-20,10099265,-1,88,1,0,0
Sweden,63,16,20-02-20,10099265,1,91,1,0,0
Sweden,63,16,21-02-20,10099265,3,85,1,0,0
Sweden,63,16,22-02-20,10099265,3,84,1,0,0
Sweden,63,16,23-02-20,10099265,2,78,1,0,0
Sweden,63,16,24-02-20,10099265,0,78,1,0,0
Sweden,63,16,25-02-20,10099265,-3,88,1,0,0
Sweden,63,16,26-02-20,10099265,-6,84,2,0,0
Sweden,63,16,27-02-20,10099265,-3,81,7,0,0
Sweden,63,16,28-02-20,10099265,-3,86,7,0,0
Sweden,63,16,29-02-20,10099265,-2,86,12,0,0
Sweden,63,16,01-03-20,10099265,-6,90,14,0,0
Sweden,63,16,02-03-20,10099265,-6,93,15,0,0
Sweden,63,16,03-03-20,10099265,-5,93,21,0,0
Sweden,63,16,04-03-20,10099265,-3,95,35,0,0
Sweden,63,16,05-03-20,10099265,-6,94,94,0,0
Sweden,63,16,06-03-20,10099265,1,91,101,0,0
Sweden,63,16,07-03-20,10099265,0,90,161,0,0
Sweden,63,16,08-03-20,10099265,3,96,203,0,0
Sweden,63,16,09-03-20,10099265,4,91,248,0,1
Sweden,63,16,10-03-20,10099265,2,90,355,0,1
Sweden,63,16,11-03-20,10099265,1,97,500,1,1
Sweden,63,16,12-03-20,10099265,1,90,599,1,1
Sweden,63,16,13-03-20,10099265,-3,74,814,1,1
Sweden,63,16,14-03-20,10099265,-2,80,961,2,1
Sweden,63,16,15-03-20,10099265,4,88,1022,3,1
Sweden,63,16,16-03-20,10099265,0,78,1103,6,1
Sweden,63,16,17-03-20,10099265,5,82,1190,7,1
Sweden,63,16,18-03-20,10099265,2,86,1279,10,1
Sweden,63,16,19-03-20,10099265,3,81,1439,11,16
Sweden,63,16,20-03-20,10099265,-1,83,1639,16,16
Sweden,63,16,21-03-20,10099265,-1,81,1763,20,16
Nepal,28.1667,84.25,22-03-20,29136808,23,59,2,0,1
Switzerland,46.8182,8.2275,22-01-20,8654622,4,42,0,0,0
Switzerland,46.8182,8.2275,23-01-20,8654622,5,43,0,0,0
Switzerland,46.8182,8.2275,24-01-20,8654622,3,57,0,0,0
Switzerland,46.8182,8.2275,25-01-20,8654622,2,72,0,0,0
Switzerland,46.8182,8.2275,26-01-20,8654622,1,77,0,0,0
Switzerland,46.8182,8.2275,27-01-20,8654622,3,72,0,0,0
Switzerland,46.8182,8.2275,28-01-20,8654622,-1,89,0,0,0
Switzerland,46.8182,8.2275,29-01-20,8654622,-3,96,0,0,0
Switzerland,46.8182,8.2275,30-01-20,8654622,4,61,0,0,0
Switzerland,46.8182,8.2275,31-01-20,8654622,4,95,0,0,0
Switzerland,46.8182,8.2275,01-02-20,8654622,3,83,0,0,0
Switzerland,46.8182,8.2275,02-02-20,8654622,3,94,0,0,0
Switzerland,46.8182,8.2275,03-02-20,8654622,4,86,0,0,0
Switzerland,46.8182,8.2275,04-02-20,8654622,-3,91,0,0,0
Switzerland,46.8182,8.2275,05-02-20,8654622,-4,81,0,0,0
Switzerland,46.8182,8.2275,06-02-20,8654622,0,58,0,0,0
Switzerland,46.8182,8.2275,07-02-20,8654622,2,59,0,0,0
Switzerland,46.8182,8.2275,08-02-20,8654622,2,61,0,0,0
Switzerland,46.8182,8.2275,09-02-20,8654622,2,67,0,0,0
Switzerland,46.8182,8.2275,10-02-20,8654622,2,83,0,0,0
Switzerland,46.8182,8.2275,11-02-20,8654622,-2,93,0,0,0
Switzerland,46.8182,8.2275,12-02-20,8654622,-4,85,0,0,0
Switzerland,46.8182,8.2275,13-02-20,8654622,-1,73,0,0,0
Switzerland,46.8182,8.2275,14-02-20,8654622,-1,87,0,0,0
Switzerland,46.8182,8.2275,15-02-20,8654622,3,58,0,0,0
Switzerland,46.8182,8.2275,16-02-20,8654622,5,60,0,0,0
Switzerland,46.8182,8.2275,17-02-20,8654622,3,80,0,0,0
Switzerland,46.8182,8.2275,18-02-20,8654622,-2,95,0,0,0
Switzerland,46.8182,8.2275,19-02-20,8654622,-3,85,0,0,0
Switzerland,46.8182,8.2275,20-02-20,8654622,4,66,0,0,0
Switzerland,46.8182,8.2275,21-02-20,8654622,0,83,0,0,0
Switzerland,46.8182,8.2275,22-02-20,8654622,7,62,0,0,0
Switzerland,46.8182,8.2275,23-02-20,8654622,6,75,0,0,0
Switzerland,46.8182,8.2275,24-02-20,8654622,6,80,0,0,0
Switzerland,46.8182,8.2275,25-02-20,8654622,4,73,1,0,0
Switzerland,46.8182,8.2275,26-02-20,8654622,-7,93,1,0,0
Switzerland,46.8182,8.2275,27-02-20,8654622,-4,84,8,0,0
Switzerland,46.8182,8.2275,28-02-20,8654622,-1,81,8,0,0
Switzerland,46.8182,8.2275,29-02-20,8654622,-1,80,18,0,0
Switzerland,46.8182,8.2275,01-03-20,8654622,1,92,27,0,0
Switzerland,46.8182,8.2275,02-03-20,8654622,0,84,42,0,0
Switzerland,46.8182,8.2275,03-03-20,8654622,-4,95,56,0,2
Switzerland,46.8182,8.2275,04-03-20,8654622,-3,88,90,0,3
Switzerland,46.8182,8.2275,05-03-20,8654622,-1,86,114,1,3
Switzerland,46.8182,8.2275,06-03-20,8654622,-3,94,214,1,3
Switzerland,46.8182,8.2275,07-03-20,8654622,-4,95,268,1,3
Switzerland,46.8182,8.2275,08-03-20,8654622,0,75,337,2,3
Switzerland,46.8182,8.2275,09-03-20,8654622,-3,93,374,2,3
Switzerland,46.8182,8.2275,10-03-20,8654622,1,91,491,3,3
Switzerland,46.8182,8.2275,11-03-20,8654622,3,94,652,4,4
Switzerland,46.8182,8.2275,12-03-20,8654622,6,80,652,4,4
Switzerland,46.8182,8.2275,13-03-20,8654622,0,97,1139,11,4
Switzerland,46.8182,8.2275,14-03-20,8654622,0,85,1359,13,4
Switzerland,46.8182,8.2275,15-03-20,8654622,4,68,2200,14,4
Switzerland,46.8182,8.2275,16-03-20,8654622,6,72,2200,14,4
Switzerland,46.8182,8.2275,17-03-20,8654622,6,79,2700,27,4
Switzerland,46.8182,8.2275,18-03-20,8654622,9,78,3028,28,15
Switzerland,46.8182,8.2275,19-03-20,8654622,9,76,4075,41,15
Switzerland,46.8182,8.2275,20-03-20,8654622,8,75,5294,54,15
Switzerland,46.8182,8.2275,21-03-20,8654622,5,87,6575,75,15
Nicaragua,12.8654,-85.2072,22-03-20,6218000,32,72,2,0,0
Syria,34.8021,38.9968,22-01-20,18270000,9,59,0,0,0
Syria,34.8021,38.9968,23-01-20,18270000,10,69,0,0,0
Syria,34.8021,38.9968,24-01-20,18270000,6,61,0,0,0
Syria,34.8021,38.9968,25-01-20,18270000,8,55,0,0,0
Syria,34.8021,38.9968,26-01-20,18270000,11,63,0,0,0
Syria,34.8021,38.9968,27-01-20,18270000,10,75,0,0,0
Syria,34.8021,38.9968,28-01-20,18270000,12,62,0,0,0
Syria,34.8021,38.9968,29-01-20,18270000,13,73,0,0,0
Syria,34.8021,38.9968,30-01-20,18270000,12,79,0,0,0
Syria,34.8021,38.9968,31-01-20,18270000,12,65,0,0,0
Syria,34.8021,38.9968,01-02-20,18270000,11,59,0,0,0
Syria,34.8021,38.9968,02-02-20,18270000,10,59,0,0,0
Syria,34.8021,38.9968,03-02-20,18270000,11,61,0,0,0
Syria,34.8021,38.9968,04-02-20,18270000,13,68,0,0,0
Syria,34.8021,38.9968,05-02-20,18270000,14,70,0,0,0
Syria,34.8021,38.9968,06-02-20,18270000,18,56,0,0,0
Syria,34.8021,38.9968,07-02-20,18270000,12,75,0,0,0
Syria,34.8021,38.9968,08-02-20,18270000,10,66,0,0,0
Syria,34.8021,38.9968,09-02-20,18270000,2,36,0,0,0
Syria,34.8021,38.9968,10-02-20,18270000,1,37,0,0,0
Syria,34.8021,38.9968,11-02-20,18270000,2,33,0,0,0
Syria,34.8021,38.9968,12-02-20,18270000,5,67,0,0,0
Syria,34.8021,38.9968,13-02-20,18270000,9,80,0,0,0
Syria,34.8021,38.9968,14-02-20,18270000,8,62,0,0,0
Syria,34.8021,38.9968,15-02-20,18270000,9,49,0,0,0
Syria,34.8021,38.9968,16-02-20,18270000,10,60,0,0,0
Syria,34.8021,38.9968,17-02-20,18270000,11,72,0,0,0
Syria,34.8021,38.9968,18-02-20,18270000,12,78,0,0,0
Syria,34.8021,38.9968,19-02-20,18270000,13,77,0,0,0
Syria,34.8021,38.9968,20-02-20,18270000,16,67,0,0,0
Syria,34.8021,38.9968,21-02-20,18270000,14,65,0,0,0
Syria,34.8021,38.9968,22-02-20,18270000,14,63,0,0,0
Syria,34.8021,38.9968,23-02-20,18270000,14,62,0,0,0
Syria,34.8021,38.9968,24-02-20,18270000,16,61,0,0,0
Syria,34.8021,38.9968,25-02-20,18270000,17,53,0,0,0
Syria,34.8021,38.9968,26-02-20,18270000,17,59,0,0,0
Syria,34.8021,38.9968,27-02-20,18270000,18,62,0,0,0
Syria,34.8021,38.9968,28-02-20,18270000,18,57,0,0,0
Syria,34.8021,38.9968,29-02-20,18270000,19,59,0,0,0
Syria,34.8021,38.9968,01-03-20,18270000,13,67,0,0,0
Syria,34.8021,38.9968,02-03-20,18270000,15,67,0,0,0
Syria,34.8021,38.9968,03-03-20,18270000,15,68,0,0,0
Syria,34.8021,38.9968,04-03-20,18270000,18,57,0,0,0
Syria,34.8021,38.9968,05-03-20,18270000,21,43,0,0,0
Syria,34.8021,38.9968,06-03-20,18270000,19,47,0,0,0
Syria,34.8021,38.9968,07-03-20,18270000,19,58,0,0,0
Syria,34.8021,38.9968,08-03-20,18270000,21,52,0,0,0
Syria,34.8021,38.9968,09-03-20,18270000,21,46,0,0,0
Syria,34.8021,38.9968,10-03-20,18270000,24,42,0,0,0
Syria,34.8021,38.9968,11-03-20,18270000,23,37,0,0,0
Syria,34.8021,38.9968,12-03-20,18270000,25,38,0,0,0
Syria,34.8021,38.9968,13-03-20,18270000,17,63,0,0,0
Syria,34.8021,38.9968,14-03-20,18270000,17,73,0,0,0
Syria,34.8021,38.9968,15-03-20,18270000,18,64,0,0,0
Syria,34.8021,38.9968,16-03-20,18270000,21,59,0,0,0
Syria,34.8021,38.9968,17-03-20,18270000,20,60,0,0,0
Syria,34.8021,38.9968,18-03-20,18270000,13,65,0,0,0
Syria,34.8021,38.9968,19-03-20,18270000,14,65,0,0,0
Syria,34.8021,38.9968,20-03-20,18270000,10,59,0,0,0
Syria,34.8021,38.9968,21-03-20,18270000,12,55,0,0,0
Niger,17.6078,8.0817,22-03-20,21480000,40,13,2,0,0
Taiwan,23.7,121,22-01-20,23816775,24,54,1,0,0
Taiwan,23.7,121,23-01-20,23816775,24,64,1,0,0
Taiwan,23.7,121,24-01-20,23816775,24,70,3,0,0
Taiwan,23.7,121,25-01-20,23816775,23,71,3,0,0
Taiwan,23.7,121,26-01-20,23816775,20,89,4,0,0
Taiwan,23.7,121,27-01-20,23816775,20,74,5,0,0
Taiwan,23.7,121,28-01-20,23816775,16,75,8,0,0
Taiwan,23.7,121,29-01-20,23816775,15,76,8,0,0
Taiwan,23.7,121,30-01-20,23816775,14,60,9,0,0
Taiwan,23.7,121,31-01-20,23816775,16,39,10,0,0
Taiwan,23.7,121,01-02-20,23816775,17,45,10,0,0
Taiwan,23.7,121,02-02-20,23816775,18,54,10,0,0
Taiwan,23.7,121,03-02-20,23816775,20,63,10,0,0
Taiwan,23.7,121,04-02-20,23816775,18,72,11,0,0
Taiwan,23.7,121,05-02-20,23816775,20,71,11,0,0
Taiwan,23.7,121,06-02-20,23816775,23,65,16,0,1
Taiwan,23.7,121,07-02-20,23816775,20,70,16,0,1
Taiwan,23.7,121,08-02-20,23816775,21,66,17,0,1
Taiwan,23.7,121,09-02-20,23816775,19,68,18,0,1
Taiwan,23.7,121,10-02-20,23816775,20,71,18,0,1
Taiwan,23.7,121,11-02-20,23816775,20,69,18,0,1
Taiwan,23.7,121,12-02-20,23816775,25,64,18,0,1
Taiwan,23.7,121,13-02-20,23816775,25,64,18,0,1
Taiwan,23.7,121,14-02-20,23816775,25,76,18,0,2
Taiwan,23.7,121,15-02-20,23816775,25,77,18,0,2
Taiwan,23.7,121,16-02-20,23816775,22,83,20,1,2
Taiwan,23.7,121,17-02-20,23816775,14,81,22,1,2
Taiwan,23.7,121,18-02-20,23816775,18,67,22,1,2
Taiwan,23.7,121,19-02-20,23816775,19,65,23,1,2
Taiwan,23.7,121,20-02-20,23816775,21,62,24,1,2
Taiwan,23.7,121,21-02-20,23816775,21,65,26,1,2
Taiwan,23.7,121,22-02-20,23816775,23,61,26,1,2
Taiwan,23.7,121,23-02-20,23816775,24,66,28,1,2
Taiwan,23.7,121,24-02-20,23816775,23,67,30,1,5
Taiwan,23.7,121,25-02-20,23816775,25,62,31,1,5
Taiwan,23.7,121,26-02-20,23816775,26,63,32,1,5
Taiwan,23.7,121,27-02-20,23816775,24,68,32,1,5
Taiwan,23.7,121,28-02-20,23816775,24,68,34,1,6
Taiwan,23.7,121,29-02-20,23816775,26,64,39,1,9
Taiwan,23.7,121,01-03-20,23816775,26,63,40,1,9
Taiwan,23.7,121,02-03-20,23816775,24,61,41,1,12
Taiwan,23.7,121,03-03-20,23816775,24,67,42,1,12
Taiwan,23.7,121,04-03-20,23816775,23,69,42,1,12
Taiwan,23.7,121,05-03-20,23816775,17,89,44,1,12
Taiwan,23.7,121,06-03-20,23816775,22,78,45,1,12
Taiwan,23.7,121,07-03-20,23816775,25,70,45,1,12
Taiwan,23.7,121,08-03-20,23816775,26,71,45,1,13
Taiwan,23.7,121,09-03-20,23816775,27,63,45,1,15
Taiwan,23.7,121,10-03-20,23816775,21,86,47,1,17
Taiwan,23.7,121,11-03-20,23816775,20,79,48,1,17
Taiwan,23.7,121,12-03-20,23816775,22,79,49,1,20
Taiwan,23.7,121,13-03-20,23816775,24,79,50,1,20
Taiwan,23.7,121,14-03-20,23816775,18,90,53,1,20
Taiwan,23.7,121,15-03-20,23816775,19,72,59,1,20
Taiwan,23.7,121,16-03-20,23816775,21,62,67,1,20
Taiwan,23.7,121,17-03-20,23816775,22,68,77,1,22
Taiwan,23.7,121,18-03-20,23816775,22,72,100,1,22
Taiwan,23.7,121,19-03-20,23816775,23,81,108,1,26
Taiwan,23.7,121,20-03-20,23816775,23,80,135,2,26
Taiwan,23.7,121,21-03-20,23816775,27,68,153,2,28
Saint Lucia,13.9094,-60.9789,22-03-20,183627,27,76,2,0,0
Tanzania,-6.369,34.8888,22-01-20,59734218,28,78,0,0,0
Tanzania,-6.369,34.8888,23-01-20,59734218,25,87,0,0,0
Tanzania,-6.369,34.8888,24-01-20,59734218,26,83,0,0,0
Tanzania,-6.369,34.8888,25-01-20,59734218,24,91,0,0,0
Tanzania,-6.369,34.8888,26-01-20,59734218,25,87,0,0,0
Tanzania,-6.369,34.8888,27-01-20,59734218,26,89,0,0,0
Tanzania,-6.369,34.8888,28-01-20,59734218,21,93,0,0,0
Tanzania,-6.369,34.8888,29-01-20,59734218,24,88,0,0,0
Tanzania,-6.369,34.8888,30-01-20,59734218,25,86,0,0,0
Tanzania,-6.369,34.8888,31-01-20,59734218,27,85,0,0,0
Tanzania,-6.369,34.8888,01-02-20,59734218,26,87,0,0,0
Tanzania,-6.369,34.8888,02-02-20,59734218,19,97,0,0,0
Tanzania,-6.369,34.8888,03-02-20,59734218,24,91,0,0,0
Tanzania,-6.369,34.8888,04-02-20,59734218,23,93,0,0,0
Tanzania,-6.369,34.8888,05-02-20,59734218,26,87,0,0,0
Tanzania,-6.369,34.8888,06-02-20,59734218,22,95,0,0,0
Tanzania,-6.369,34.8888,07-02-20,59734218,27,81,0,0,0
Tanzania,-6.369,34.8888,08-02-20,59734218,27,81,0,0,0
Tanzania,-6.369,34.8888,09-02-20,59734218,30,77,0,0,0
Tanzania,-6.369,34.8888,10-02-20,59734218,29,78,0,0,0
Tanzania,-6.369,34.8888,11-02-20,59734218,29,78,0,0,0
Tanzania,-6.369,34.8888,12-02-20,59734218,27,89,0,0,0
Tanzania,-6.369,34.8888,13-02-20,59734218,27,89,0,0,0
Tanzania,-6.369,34.8888,14-02-20,59734218,23,94,0,0,0
Tanzania,-6.369,34.8888,15-02-20,59734218,26,89,0,0,0
Tanzania,-6.369,34.8888,16-02-20,59734218,27,86,0,0,0
Tanzania,-6.369,34.8888,17-02-20,59734218,28,82,0,0,0
Tanzania,-6.369,34.8888,18-02-20,59734218,27,84,0,0,0
Tanzania,-6.369,34.8888,19-02-20,59734218,27,83,0,0,0
Tanzania,-6.369,34.8888,20-02-20,59734218,29,81,0,0,0
Tanzania,-6.369,34.8888,21-02-20,59734218,29,83,0,0,0
Tanzania,-6.369,34.8888,22-02-20,59734218,28,84,0,0,0
Tanzania,-6.369,34.8888,23-02-20,59734218,28,83,0,0,0
Tanzania,-6.369,34.8888,24-02-20,59734218,27,85,0,0,0
Tanzania,-6.369,34.8888,25-02-20,59734218,25,89,0,0,0
Tanzania,-6.369,34.8888,26-02-20,59734218,25,84,0,0,0
Tanzania,-6.369,34.8888,27-02-20,59734218,28,89,0,0,0
Tanzania,-6.369,34.8888,28-02-20,59734218,25,92,0,0,0
Tanzania,-6.369,34.8888,29-02-20,59734218,25,91,0,0,0
Tanzania,-6.369,34.8888,01-03-20,59734218,27,84,0,0,0
Tanzania,-6.369,34.8888,02-03-20,59734218,23,90,0,0,0
Tanzania,-6.369,34.8888,03-03-20,59734218,26,89,0,0,0
Tanzania,-6.369,34.8888,04-03-20,59734218,20,95,0,0,0
Tanzania,-6.369,34.8888,05-03-20,59734218,27,85,0,0,0
Tanzania,-6.369,34.8888,06-03-20,59734218,27,84,0,0,0
Tanzania,-6.369,34.8888,07-03-20,59734218,28,86,0,0,0
Tanzania,-6.369,34.8888,08-03-20,59734218,26,89,0,0,0
Tanzania,-6.369,34.8888,09-03-20,59734218,27,89,0,0,0
Tanzania,-6.369,34.8888,10-03-20,59734218,21,94,0,0,0
Tanzania,-6.369,34.8888,11-03-20,59734218,27,88,0,0,0
Tanzania,-6.369,34.8888,12-03-20,59734218,25,91,0,0,0
Tanzania,-6.369,34.8888,13-03-20,59734218,27,90,0,0,0
Tanzania,-6.369,34.8888,14-03-20,59734218,25,90,0,0,0
Tanzania,-6.369,34.8888,15-03-20,59734218,29,82,0,0,0
Tanzania,-6.369,34.8888,16-03-20,59734218,30,82,1,0,0
Tanzania,-6.369,34.8888,17-03-20,59734218,24,89,1,0,0
Tanzania,-6.369,34.8888,18-03-20,59734218,24,90,3,0,0
Tanzania,-6.369,34.8888,19-03-20,59734218,24,92,6,0,0
Tanzania,-6.369,34.8888,20-03-20,59734218,26,87,6,0,0
Tanzania,-6.369,34.8888,21-03-20,59734218,27,84,6,0,0
Sudan,12.8628,30.2176,22-03-20,43849260,37,11,2,1,0
Thailand,15,101,22-01-20,69799978,36,41,2,0,0
Thailand,15,101,23-01-20,69799978,36,50,3,0,0
Thailand,15,101,24-01-20,69799978,36,56,5,0,0
Thailand,15,101,25-01-20,69799978,34,62,7,0,0
Thailand,15,101,26-01-20,69799978,35,52,8,0,2
Thailand,15,101,27-01-20,69799978,35,49,8,0,2
Thailand,15,101,28-01-20,69799978,34,51,14,0,5
Thailand,15,101,29-01-20,69799978,35,46,14,0,5
Thailand,15,101,30-01-20,69799978,32,51,14,0,5
Thailand,15,101,31-01-20,69799978,32,45,19,0,5
Thailand,15,101,01-02-20,69799978,33,45,19,0,5
Thailand,15,101,02-02-20,69799978,35,39,19,0,5
Thailand,15,101,03-02-20,69799978,36,38,19,0,5
Thailand,15,101,04-02-20,69799978,34,57,25,0,5
Thailand,15,101,05-02-20,69799978,33,57,25,0,5
Thailand,15,101,06-02-20,69799978,33,58,25,0,5
Thailand,15,101,07-02-20,69799978,37,50,25,0,5
Thailand,15,101,08-02-20,69799978,36,35,32,0,10
Thailand,15,101,09-02-20,69799978,34,41,32,0,10
Thailand,15,101,10-02-20,69799978,34,48,32,0,10
Thailand,15,101,11-02-20,69799978,35,43,33,0,10
Thailand,15,101,12-02-20,69799978,35,47,33,0,10
Thailand,15,101,13-02-20,69799978,36,59,33,0,12
Thailand,15,101,14-02-20,69799978,36,58,33,0,12
Thailand,15,101,15-02-20,69799978,36,46,33,0,12
Thailand,15,101,16-02-20,69799978,38,45,34,0,14
Thailand,15,101,17-02-20,69799978,35,45,35,0,15
Thailand,15,101,18-02-20,69799978,32,45,35,0,15
Thailand,15,101,19-02-20,69799978,34,44,35,0,15
Thailand,15,101,20-02-20,69799978,35,41,35,0,15
Thailand,15,101,21-02-20,69799978,35,42,35,0,17
Thailand,15,101,22-02-20,69799978,35,43,35,0,17
Thailand,15,101,23-02-20,69799978,35,43,35,0,21
Thailand,15,101,24-02-20,69799978,35,35,35,0,21
Thailand,15,101,25-02-20,69799978,36,31,37,0,22
Thailand,15,101,26-02-20,69799978,37,34,40,0,22
Thailand,15,101,27-02-20,69799978,36,37,40,0,22
Thailand,15,101,28-02-20,69799978,35,41,41,0,28
Thailand,15,101,29-02-20,69799978,36,54,42,0,28
Thailand,15,101,01-03-20,69799978,35,55,42,1,28
Thailand,15,101,02-03-20,69799978,37,57,43,1,31
Thailand,15,101,03-03-20,69799978,36,60,43,1,31
Thailand,15,101,04-03-20,69799978,36,57,43,1,31
Thailand,15,101,05-03-20,69799978,33,61,47,1,31
Thailand,15,101,06-03-20,69799978,34,57,48,1,31
Thailand,15,101,07-03-20,69799978,36,52,50,1,31
Thailand,15,101,08-03-20,69799978,38,46,50,1,31
Thailand,15,101,09-03-20,69799978,38,45,50,1,31
Thailand,15,101,10-03-20,69799978,39,43,53,1,33
Thailand,15,101,11-03-20,69799978,39,41,59,1,34
Thailand,15,101,12-03-20,69799978,39,44,70,1,34
Thailand,15,101,13-03-20,69799978,40,46,75,1,35
Thailand,15,101,14-03-20,69799978,40,47,82,1,35
Thailand,15,101,15-03-20,69799978,36,49,114,1,35
Thailand,15,101,16-03-20,69799978,36,53,147,1,35
Thailand,15,101,17-03-20,69799978,38,50,177,1,41
Thailand,15,101,18-03-20,69799978,37,52,212,1,42
Thailand,15,101,19-03-20,69799978,38,50,272,1,42
Thailand,15,101,20-03-20,69799978,36,54,322,1,42
Thailand,15,101,21-03-20,69799978,35,54,411,1,42
Antigua and Barbuda,17.0608,-61.7964,22-03-20,97929,26,79,1,0,0
The Bahamas,25.0343,-77.3963,22-01-20,393244,20,72,0,0,0
The Bahamas,25.0343,-77.3963,23-01-20,393244,22,73,0,0,0
The Bahamas,25.0343,-77.3963,24-01-20,393244,23,76,0,0,0
The Bahamas,25.0343,-77.3963,25-01-20,393244,23,72,0,0,0
The Bahamas,25.0343,-77.3963,26-01-20,393244,22,67,0,0,0
The Bahamas,25.0343,-77.3963,27-01-20,393244,23,69,0,0,0
The Bahamas,25.0343,-77.3963,28-01-20,393244,24,75,0,0,0
The Bahamas,25.0343,-77.3963,29-01-20,393244,24,78,0,0,0
The Bahamas,25.0343,-77.3963,30-01-20,393244,24,77,0,0,0
The Bahamas,25.0343,-77.3963,31-01-20,393244,24,70,0,0,0
The Bahamas,25.0343,-77.3963,01-02-20,393244,25,84,0,0,0
The Bahamas,25.0343,-77.3963,02-02-20,393244,20,67,0,0,0
The Bahamas,25.0343,-77.3963,03-02-20,393244,21,56,0,0,0
The Bahamas,25.0343,-77.3963,04-02-20,393244,23,67,0,0,0
The Bahamas,25.0343,-77.3963,05-02-20,393244,24,77,0,0,0
The Bahamas,25.0343,-77.3963,06-02-20,393244,25,86,0,0,0
The Bahamas,25.0343,-77.3963,07-02-20,393244,26,84,0,0,0
The Bahamas,25.0343,-77.3963,08-02-20,393244,23,90,0,0,0
The Bahamas,25.0343,-77.3963,09-02-20,393244,23,84,0,0,0
The Bahamas,25.0343,-77.3963,10-02-20,393244,24,84,0,0,0
The Bahamas,25.0343,-77.3963,11-02-20,393244,25,88,0,0,0
The Bahamas,25.0343,-77.3963,12-02-20,393244,25,85,0,0,0
The Bahamas,25.0343,-77.3963,13-02-20,393244,25,79,0,0,0
The Bahamas,25.0343,-77.3963,14-02-20,393244,25,81,0,0,0
