,Province/State,Country/Region,Lat,Long,date,confirmed_cases,deaths_cases,recovered_cases,Anual Average Temperature (C),Anual Average High Temperature (C),Anual Average Low Temperature (C),Month Average Temperature (C),Month Average High Temperature (C),Month Average Low Temperature (C)
16483,,Netherlands,52.1326,5.2913,3/27/20,8603,546,3,9.555555556,12.83333333,6.5,5.333333333,8.444444444,2.333333333
16484,,New Zealand,-40.9006,174.886,3/27/20,368,0,37,12.22222222,16.88888889,7.611111111,15.44444444,20.38888889,10.5
16485,,Nicaragua,12.8654,-85.2072,3/27/20,2,1,0,25.88888889,29.72222222,23.77777778,26.77777778,30.16666667,23.5
16486,,Niger,17.6078,8.0817,3/27/20,10,1,0,28.33333333,34.66666667,22.27777778,29.22222222,35.94444444,21.88888889
16487,,Nigeria,9.082,8.6753,3/27/20,70,1,3,26.72222222,31.16666667,22,28.94444444,34.22222222,23.55555556
16488,,North Macedonia,41.6086,21.7453,3/27/20,219,3,3,11.61111111,16.44444444,6.666666667,7.055555556,11.55555556,2.222222222
16489,,Norway,60.472,8.4689,3/27/20,3755,19,6,4.333333333,6.722222222,1,-1,1.444444444,-4.5
16490,,Oman,21,57,3/27/20,131,0,23,26.55555556,31.44444444,21.83333333,23.72222222,28.55555556,18.77777778
16491,,Pakistan,30.3753,69.3451,3/27/20,1373,11,23,21.5,28.38888889,14.77777778,17.88888889,24.88888889,11.16666667
16492,,Panama,8.538,-80.7821,3/27/20,674,9,2,25.94444444,30.16666667,23.27777778,26.61111111,31.44444444,23.66666667
16493,,Papua New Guinea,-6.315,143.9555,3/27/20,1,0,0,24.66666667,29.33333333,20.94444444,25.11111111,29.72222222,21.44444444
16494,,Paraguay,-23.4425,-58.4438,3/27/20,52,3,1,22.27777778,27.88888889,17.33333333,25.27777778,30.72222222,20.33333333
16495,,Peru,-9.19,-75.0152,3/27/20,635,11,16,15.83333333,22.94444444,11.5,17.55555556,24.33333333,13.66666667
16496,,Philippines,13,122,3/27/20,803,54,31,26.55555556,30.33333333,22.72222222,26.44444444,30.55555556,22.27777778
16497,,Poland,51.9194,19.1451,3/27/20,1389,16,7,7,13.44444444,1,1.611111111,8.444444444,-4.5
16498,,Portugal,39.3999,-8.2245,3/27/20,4268,76,43,15.77777778,20.16666667,12.33333333,12.83333333,16.83333333,9.388888889
16499,,Qatar,25.3548,51.1839,3/27/20,562,0,43,26.72222222,31.61111111,22,21.33333333,25.94444444,17
16500,,Romania,45.9432,24.9668,3/27/20,1292,26,115,8.666666667,13.94444444,5.055555556,3.444444444,8.5,0.055555556
16501,,Russia,60,90,3/27/20,1036,4,45,-0.944444444,3.611111111,-5.166666667,-9.944444444,-4.666666667,-14.61111111
16502,,Rwanda,-1.9403,29.8739,3/27/20,54,0,0,19.11111111,24.77777778,14.83333333,19.16666667,24.5,15
16503,,Saint Lucia,13.9094,-60.9789,3/27/20,3,0,1,27.5,29.83333333,24.77777778,26.61111111,29.16666667,23.83333333
16504,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/27/20,1,0,0,25.27777778,30.16666667,24.88888889,23.88888889,28.88888889,23.88888889
16505,,San Marino,43.9424,12.4578,3/27/20,223,21,4,12.77777778,15.77777778,9.277777778,4.888888889,7.777777778,1.888888889
16506,,Saudi Arabia,24,45,3/27/20,1104,3,35,25.33333333,30.66666667,18.94444444,21.05555556,26.22222222,15.16666667
16507,,Senegal,14.4974,-14.4524,3/27/20,119,0,11,27.5,33.38888889,21.66666667,27.27777778,34.66666667,20.16666667
16508,,Serbia,44.0165,21.0059,3/27/20,457,1,0,10.11111111,15.16666667,5.5,5.111111111,10.16666667,0.666666667
16509,,Seychelles,-4.6796,55.492,3/27/20,7,0,0,26.66666667,29.38888889,24.55555556,27.61111111,30.72222222,25.38888889
16510,,Singapore,1.2833,103.8333,3/27/20,732,2,183,26.44444444,30.44444444,23.88888889,27.22222222,31,23.88888889
16511,,Slovakia,48.669,19.699,3/27/20,269,0,2,6.222222222,11.66666667,2.222222222,1.555555556,7.111111111,-2.222222222
16512,,Slovenia,46.1512,14.9955,3/27/20,632,9,10,8,12.11111111,3.722222222,3.444444444,7.722222222,-0.777777778
16513,,Somalia,5.1521,46.1996,3/27/20,3,0,0,26.61111111,31.88888889,21.38888889,27.33333333,33.05555556,21.22222222
16514,,South Africa,-30.5595,22.9375,3/27/20,1170,1,31,16.94444444,23.11111111,10.66666667,20.16666667,25.77777778,14.5
16515,,Spain,40,-4,3/27/20,65719,5138,9357,15.55555556,20.72222222,11.27777778,12,17.27777778,7.666666667
16516,,Sri Lanka,7,81,3/27/20,106,0,7,25.38888889,29.72222222,23.5,25.83333333,30.5,23.05555556
16517,,Sudan,12.8628,30.2176,3/27/20,3,1,0,27.88888889,34.72222222,20.66666667,27.55555556,35.11111111,19.05555556
16518,,Suriname,3.9193,-56.0278,3/27/20,8,0,0,25.72222222,30,23.88888889,25.61111111,29.44444444,23.61111111
16519,,Sweden,63,16,3/27/20,3069,105,16,4.611111111,8.166666667,0.888888889,-1.777777778,1.944444444,-5.777777778
16520,,Switzerland,46.8182,8.2275,3/27/20,12928,231,1530,5.833333333,10.44444444,2.111111111,1.222222222,5.722222222,-2.666666667
16521,,Taiwan*,23.7,121,3/27/20,267,2,29,21.88888889,25.05555556,18.83333333,17.94444444,21,14.55555556
16522,,Tanzania,-6.369,34.8888,3/27/20,13,0,1,22.33333333,27.88888889,17.44444444,23.38888889,29,18.88888889
16523,,Thailand,15,101,3/27/20,1136,5,97,27.05555556,31.83333333,22.27777778,28.05555556,34.05555556,22.16666667
16524,,Togo,8.6195,0.8248,3/27/20,25,1,1,26.55555556,31.55555556,22.66666667,28.94444444,34.66666667,24.77777778
16525,,Trinidad and Tobago,10.6918,-61.2225,3/27/20,66,2,1,26.38888889,30.38888889,23.44444444,26.27777778,30.38888889,22.94444444
16526,,Tunisia,34,9,3/27/20,227,6,2,18.33333333,23,13.11111111,13.27777778,17.66666667,8.277777778
16527,,Turkey,38.9637,35.2433,3/27/20,5698,92,42,12.33333333,17.72222222,7,6.5,11.27777778,1.944444444
16528,,Uganda,1,32,3/27/20,23,0,0,21.5,27.11111111,15.5,22.38888889,28.33333333,16.33333333
16529,,Ukraine,48.3794,31.1656,3/27/20,310,5,5,8.666666667,12.83333333,4.611111111,1.722222222,5.277777778,-1.666666667
16530,,United Arab Emirates,24,54,3/27/20,405,2,52,27,33.11111111,21.44444444,22.05555556,27.66666667,16.77777778
16531,Bermuda,United Kingdom,32.3078,-64.7505,3/27/20,17,0,2,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16532,Cayman Islands,United Kingdom,19.3133,-81.2546,3/27/20,8,1,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16533,Channel Islands,United Kingdom,49.3723,-2.3644,3/27/20,88,1,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16534,Gibraltar,United Kingdom,36.1408,-5.3536,3/27/20,55,0,14,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16535,Isle of Man,United Kingdom,54.2361,-4.5481,3/27/20,29,0,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16536,Montserrat,United Kingdom,16.7425,-62.1874,3/27/20,5,0,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16537,,United Kingdom,55.3781,-3.436,3/27/20,14543,759,135,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16538,,Uruguay,-32.5228,-55.7658,3/27/20,238,0,0,16.83333333,22.44444444,11.94444444,20.72222222,26.33333333,15.61111111
16539,,United States of America,37.0902,-95.7129,3/27/20,101657,1581,869,,,,,,
16540,,Uzbekistan,41.3775,64.5853,3/27/20,88,1,5,13.94444444,19.83333333,6.722222222,8.166666667,12.77777778,1.833333333
16541,,Venezuela,6.4238,-66.5897,3/27/20,107,1,31,24.66666667,29.94444444,20.61111111,24.88888889,30.55555556,20.05555556
16542,,Vietnam,16,108,3/27/20,163,0,20,24.72222222,28.77777778,21.38888889,23.61111111,27.88888889,19.83333333
16543,,Zambia,-15.4167,28.2833,3/27/20,22,0,0,21,27.38888889,14.27777778,22.27777778,27.27777778,16.72222222
16544,,Zimbabwe,-20,30,3/27/20,5,1,0,19.66666667,25.94444444,13.16666667,21.5,26.88888889,15.94444444
16545,,Dominica,15.415,-61.371,3/27/20,11,0,0,,,,,,
16546,,Grenada,12.1165,-61.679,3/27/20,7,0,0,26.11111111,29.66666667,23.44444444,26.11111111,29.44444444,22.5
16547,,Mozambique,-18.665695,35.529562,3/27/20,7,0,,23.72222222,29.33333333,19.27777778,25.61111111,30.33333333,21.5
16548,,Syria,34.802075,38.996815,3/27/20,5,0,,17.72222222,23.61111111,12.55555556,11.66666667,16.72222222,6.833333333
16549,,Timor-Leste,-8.874217,125.727539,3/27/20,1,0,,24.05555556,31.11111111,24.44444444,24.61111111,31.66666667,25
16550,,Laos,19.85627,102.495496,3/27/20,6,0,0,24.66666667,30.11111111,20.05555556,25,31.94444444,18.5
16551,,Libya,26.3351,17.228331,3/27/20,1,0,0,20.16666667,26,14.55555556,15.83333333,21.77777778,10.05555556
16552,,West Bank and Gaza,31.9522,35.2332,3/27/20,91,1,17,,,,,,
16553,,Guinea-Bissau,11.8037,-15.1804,3/27/20,2,0,0,27,31.22222222,22.66666667,27.77777778,33.5,21.83333333
16554,,Mali,17.570692,-3.996166,3/27/20,11,0,0,28.38888889,34,23.38888889,29.44444444,35.94444444,23.61111111
16555,,Saint Kitts and Nevis,17.357822,-62.782998,3/27/20,2,0,0,26.33333333,29.38888889,23.44444444,25.72222222,28.61111111,22.66666667
16556,Northwest Territories,Canada,64.8255,-124.8457,3/27/20,1,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16557,Yukon,Canada,64.2823,-135,3/27/20,3,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16558,,Kosovo,42.602636,20.902977,3/27/20,86,1,1,,,,,,
16559,,Burma,21.9162,95.956,3/27/20,8,0,0,25.83333333,30.55555556,20.33333333,26.55555556,33.27777778,18.44444444
16560,Anguilla,United Kingdom,18.2206,-63.0686,3/27/20,0,0,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16561,British Virgin Islands,United Kingdom,18.4207,-64.64,3/27/20,0,0,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16562,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,3/27/20,0,0,0,9.333333333,12.94444444,6.055555556,5.944444444,9.333333333,2.777777778
16563,,Botswana,-22.3285,24.6849,3/27/20,0,0,0,20.94444444,28.88888889,13.66666667,23.77777778,30.44444444,17.5
16564,,Burundi,-3.3731,29.9189,3/27/20,0,0,0,20,25.33333333,15.11111111,20.11111111,24.72222222,15.61111111
16565,,Sierra Leone,8.460555,-11.779889,3/27/20,0,0,0,26.11111111,30.27777778,22.55555556,27.72222222,32.88888889,23.22222222
16566,,Afghanistan,33,65,3/28/20,110,4,2,14.05555556,22.27777778,8.055555556,8.5,15.72222222,3.722222222
16567,,Albania,41.1533,20.1683,3/28/20,197,10,31,14.16666667,19.16666667,11.22222222,8.722222222,12.83333333,5.888888889
16568,,Algeria,28.0339,1.6596,3/28/20,454,29,31,17.44444444,24,12.22222222,12.33333333,18.94444444,7.388888889
16569,,Andorra,42.5063,1.5218,3/28/20,308,3,1,5.666666667,10.22222222,1,0.944444444,5.222222222,-3.555555556
16570,,Angola,-11.2027,17.8739,3/28/20,5,0,0,21.27777778,27.77777778,15.88888889,22.77777778,28.33333333,18.33333333
16571,,Antigua and Barbuda,17.0608,-61.7964,3/28/20,7,0,0,26.44444444,28.55555556,23.88888889,25.11111111,27.33333333,22.88888889
16572,,Argentina,-38.4161,-63.6167,3/28/20,690,18,72,17.38888889,22.83333333,10.27777778,20.77777778,26.11111111,13.77777778
16573,,Armenia,40.0691,45.0382,3/28/20,407,1,30,7.055555556,13.94444444,0.388888889,0.277777778,6.944444444,-6.444444444
16574,Australian Capital Territory,Australia,-35.4735,149.0124,3/28/20,71,0,2,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16575,New South Wales,Australia,-33.8688,151.2093,3/28/20,1617,8,4,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16576,Northern Territory,Australia,-12.4634,130.8456,3/28/20,15,0,0,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16577,Queensland,Australia,-28.0167,153.4,3/28/20,625,1,8,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16578,South Australia,Australia,-34.9285,138.6007,3/28/20,287,0,6,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16579,Tasmania,Australia,-41.4545,145.9707,3/28/20,62,0,5,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16580,Victoria,Australia,-37.8136,144.9631,3/28/20,685,3,191,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16581,Western Australia,Australia,-31.9505,115.8605,3/28/20,278,2,28,17.44444444,23.44444444,11.61111111,21.11111111,27.16666667,15.27777778
16582,,Austria,47.5162,14.5501,3/28/20,8271,68,225,7,12.33333333,3,2.5,8.111111111,-1.333333333
16583,,Azerbaijan,40.1431,47.5769,3/28/20,182,4,15,13,17.33333333,7,5.944444444,9.833333333,0.388888889
16584,,Bahamas,25.0343,-77.3963,3/28/20,10,0,1,24.83333333,28.5,21.88888889,22.83333333,26.38888889,19.44444444
16585,,Bahrain,26.0275,50.55,3/28/20,476,4,265,25.83333333,29.61111111,23.38888889,20.55555556,23.88888889,17.5
16586,,Bangladesh,23.685,90.3563,3/28/20,48,5,15,25.33333333,29.94444444,20.72222222,25.5,31.55555556,19.27777778
16587,,Belize,13.1939,-59.5432,3/28/20,2,0,0,,,,,,
16588,,Belarus,53.7098,27.9534,3/28/20,94,0,32,5.944444444,10.94444444,2.5,-1.222222222,4.333333333,-3.388888889
16589,,Belgium,50.8333,4,3/28/20,9134,353,1063,9.333333333,13.05555556,5.555555556,5.222222222,8.833333333,1.555555556
16590,,Benin,9.3077,2.3158,3/28/20,6,0,0,26.94444444,32.05555556,22.44444444,29.38888889,34.88888889,24.11111111
16591,,Bhutan,27.5142,90.4336,3/28/20,3,0,0,15.61111111,21,10.27777778,12.61111111,18.61111111,6.611111111
16592,,Bolivia,-16.2902,-63.5887,3/28/20,74,0,0,17.16666667,24.55555556,10.33333333,18.55555556,24.72222222,12.5
16593,,Bosnia and Herzegovina,43.9159,17.6791,3/28/20,258,5,5,9.888888889,14.11111111,5.888888889,5.666666667,9.888888889,1.5
16594,,Brazil,-14.235,-51.9253,3/28/20,3904,111,6,24.5,30.83333333,19.94444444,25.16666667,31.05555556,20.88888889
16595,,Brunei,4.5353,114.7277,3/28/20,120,1,25,27.22222222,30.83333333,23.33333333,27.22222222,30.83333333,23.61111111
16596,,Bulgaria,42.7339,25.4858,3/28/20,331,7,11,9.666666667,15.16666667,6.333333333,3.888888889,8.833333333,0.666666667
16597,,Burkina Faso,12.2383,-1.5616,3/28/20,207,11,21,28.27777778,34.11111111,22.5,30.66666667,37.5,24.22222222
16598,,Cabo Verde,16.5388,-23.0418,3/28/20,5,1,0,22.66666667,26.66666667,21.11111111,20.77777778,25,18.5
16599,,Cambodia,11.55,104.9167,3/28/20,99,0,13,27,32,23.22222222,28.22222222,34,23.33333333
16600,,Cameroon,3.848,11.5021,3/28/20,91,2,2,23.83333333,29,18.94444444,25.5,31.16666667,19.88888889
16601,Alberta,Canada,53.9333,-116.5765,3/28/20,542,2,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16602,British Columbia,Canada,49.2827,-123.1207,3/28/20,884,17,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16603,Grand Princess,Canada,37.6489,-122.6655,3/28/20,13,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16604,Manitoba,Canada,53.7609,-98.8139,3/28/20,64,1,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16605,New Brunswick,Canada,46.5653,-66.4619,3/28/20,51,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16606,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/28/20,120,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16607,Nova Scotia,Canada,44.682,-63.7443,3/28/20,110,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16608,Ontario,Canada,51.2538,-85.3232,3/28/20,1144,18,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16609,Prince Edward Island,Canada,46.5107,-63.4168,3/28/20,11,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16610,Quebec,Canada,52.9399,-73.5491,3/28/20,2498,22,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16611,Saskatchewan,Canada,52.9399,-106.4509,3/28/20,134,0,,3.333333333,8.444444444,-1.777777778,-4.111111111,1.111111111,-9.277777778
16612,,Central African Republic,6.6111,20.9394,3/28/20,3,0,0,24.88888889,31.61111111,19.33333333,26.94444444,34.27777778,20.77777778
16613,,Chad,15.4542,18.7322,3/28/20,3,0,0,27.27777778,35.55555556,20.66666667,29.61111111,39,21.33333333
16614,,Chile,-35.6751,-71.543,3/28/20,1909,6,61,12.27777778,17.66666667,8.277777778,14.94444444,20.88888889,10.33333333
16615,Anhui,China,31.8257,117.2264,3/28/20,990,6,984,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16616,Beijing,China,40.1824,116.4142,3/28/20,573,8,410,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16617,Chongqing,China,30.0572,107.874,3/28/20,578,6,570,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16618,Fujian,China,26.0789,117.9874,3/28/20,337,1,295,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16619,Gansu,China,37.8099,101.0583,3/28/20,136,2,125,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16620,Guangdong,China,23.3417,113.4244,3/28/20,1467,8,1341,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16621,Guangxi,China,23.8298,108.7881,3/28/20,254,2,250,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16622,Guizhou,China,26.8154,106.8748,3/28/20,146,2,144,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16623,Hainan,China,19.1959,109.7453,3/28/20,168,6,168,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16624,Hebei,China,39.549,116.1306,3/28/20,319,6,310,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16625,Heilongjiang,China,47.862,127.7615,3/28/20,484,13,469,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16626,Henan,China,33.882,113.614,3/28/20,1275,22,1251,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16627,Hong Kong,China,22.3,114.2,3/28/20,561,4,112,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16628,Hubei,China,30.9756,112.2707,3/28/20,67801,3177,62098,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16629,Hunan,China,27.6104,111.7088,3/28/20,1018,4,1014,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16630,Inner Mongolia,China,44.0935,113.9448,3/28/20,94,1,74,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16631,Jiangsu,China,32.9711,119.455,3/28/20,641,0,631,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16632,Jiangxi,China,27.614,115.7221,3/28/20,936,1,934,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16633,Jilin,China,43.6661,126.1923,3/28/20,97,1,92,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16634,Liaoning,China,41.2956,122.6085,3/28/20,132,2,124,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16635,Macau,China,22.1667,113.55,3/28/20,37,0,10,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16636,Ningxia,China,37.2692,106.1655,3/28/20,75,0,75,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16637,Qinghai,China,35.7452,95.9956,3/28/20,18,0,18,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16638,Shaanxi,China,35.1917,108.8701,3/28/20,253,3,242,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16639,Shandong,China,36.3427,118.1498,3/28/20,772,7,752,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16640,Shanghai,China,31.202,121.4491,3/28/20,485,5,334,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16641,Shanxi,China,37.5777,112.2922,3/28/20,135,0,133,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16642,Sichuan,China,30.6171,102.7103,3/28/20,548,3,536,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16643,Tianjin,China,39.3054,117.323,3/28/20,161,3,133,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16644,Tibet,China,31.6927,88.0924,3/28/20,1,0,1,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16645,Xinjiang,China,41.1129,85.2401,3/28/20,76,3,73,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16646,Yunnan,China,24.974,101.487,3/28/20,180,2,172,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16647,Zhejiang,China,29.1832,120.0934,3/28/20,1251,1,1225,12.94444444,16.61111111,6.166666667,7.111111111,11.27777778,0.388888889
16648,,Colombia,4.5709,-74.2973,3/28/20,608,6,10,23.11111111,27.16666667,20.11111111,24.16666667,28.61111111,21.05555556
16649,,Congo (Kinshasa),-4.0383,21.7587,3/28/20,65,6,2,23.5,29.38888889,18.94444444,24.38888889,30.27777778,19.88888889
16650,,Costa Rica,9.7489,-83.7534,3/28/20,295,2,3,24.72222222,29.38888889,20.22222222,25.33333333,30.72222222,19.83333333
16651,,Cote d'Ivoire,7.54,-5.5471,3/28/20,101,0,3,26.22222222,30.44444444,21.66666667,27.94444444,32.77777778,22.83333333
16652,,Croatia,45.1,15.2,3/28/20,657,5,45,12.83333333,16.83333333,8.888888889,8.166666667,12.16666667,4.222222222
16653,,MS Zaandam,0,0,3/28/20,2,0,0,,,,,,
16654,,Cuba,22,-80,3/28/20,119,3,4,25.27777778,29.16666667,21.77777778,24.11111111,28.05555556,20.05555556
16655,,Cyprus,35.1264,33.4299,3/28/20,179,5,15,18.94444444,23.94444444,14.16666667,13.38888889,18.22222222,8.722222222
16656,,Czechia,49.8175,15.473,3/28/20,2631,11,11,6.944444444,10.77777778,2.944444444,2.166666667,6,-1.388888889
16657,Faroe Islands,Denmark,61.8926,-6.9118,3/28/20,155,0,54,7.777777778,10.77777778,5.333333333,2.166666667,4.833333333,0.166666667
16658,Greenland,Denmark,71.7069,-42.6043,3/28/20,10,0,2,7.777777778,10.77777778,5.333333333,2.166666667,4.833333333,0.166666667
16659,,Denmark,56.2639,9.5018,3/28/20,2201,65,1,7.777777778,10.77777778,5.333333333,2.166666667,4.833333333,0.166666667
16660,,Djibouti,11.8251,42.5903,3/28/20,14,0,0,28.5,32.33333333,23.88888889,26.22222222,30,22.11111111
16661,,Dominican Republic,18.7357,-70.1627,3/28/20,719,28,3,24.72222222,29.33333333,21.72222222,24.16666667,28.33333333,20.16666667
16662,,Ecuador,-1.8312,-78.1834,3/28/20,1823,48,3,19.44444444,26.61111111,19.61111111,20.55555556,27.66666667,20.72222222
16663,,Egypt,26,30,3/28/20,576,36,121,21.77777778,28,16.27777778,17.38888889,23.77777778,11.72222222
16664,,El Salvador,13.7942,-88.8965,3/28/20,19,0,0,23.16666667,29.94444444,20.27777778,24.05555556,31.38888889,20
16665,,Equatorial Guinea,1.5,10,3/28/20,12,0,0,24.44444444,29.38888889,20.11111111,25.16666667,30.5,20.38888889
16666,,Eritrea,15.1794,39.7823,3/28/20,6,0,0,23.38888889,31.27777778,21.55555556,22.66666667,30.44444444,18.77777778
16667,,Estonia,58.5953,25.0136,3/28/20,645,1,20,5.5,9.111111111,2.166666667,-1.444444444,1.944444444,-4.388888889
16668,,Eswatini,-26.5225,31.4659,3/28/20,9,0,0,19.66666667,23.88888889,14.11111111,22.27777778,26.38888889,18
16669,,Ethiopia,9.145,40.4897,3/28/20,16,0,1,19.33333333,26.05555556,14.11111111,20.55555556,28,15.05555556
16670,,Fiji,-17.7134,178.065,3/28/20,5,0,0,24.94444444,28.77777778,22.27777778,26.27777778,30,23.83333333
16671,,Finland,64,26,3/28/20,1167,9,10,2.555555556,6.611111111,-0.388888889,-5,-0.888888889,-8.611111111
16672,French Guiana,France,3.9339,-53.1258,3/28/20,28,0,6,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16673,French Polynesia,France,-17.6797,149.4068,3/28/20,30,0,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16674,Guadeloupe,France,16.25,-61.5833,3/28/20,102,2,17,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16675,Mayotte,France,-12.8275,45.1662,3/28/20,63,0,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16676,New Caledonia,France,-20.9043,165.618,3/28/20,15,0,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16677,Reunion,France,-21.1351,55.2471,3/28/20,183,0,1,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16678,Saint Barthelemy,France,17.9,-62.8333,3/28/20,5,0,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16679,St Martin,France,18.0708,-63.0501,3/28/20,11,0,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16680,Martinique,France,14.6415,-61.0242,3/28/20,93,1,0,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16681,,France,46.2276,2.2137,3/28/20,37575,2314,5700,11.27777778,15.83333333,7.555555556,7.555555556,12.22222222,3.666666667
16682,,Gabon,-0.8037,11.6094,3/28/20,7,1,0,24.77777778,28.88888889,21.72222222,26,30.44444444,22.44444444
16683,,Gambia,13.4432,-15.3101,3/28/20,3,1,0,28,34,21.27777778,29,36.72222222,20
16684,,Georgia,42.3154,43.3569,3/28/20,90,0,14,14,17.77777778,10.61111111,8.277777778,12,4.833333333
16685,,Germany,51,9,3/28/20,57695,433,8481,8.111111111,12.22222222,4.722222222,3.5,7.611111111,0.166666667
16686,,Ghana,7.9465,-1.0232,3/28/20,141,5,2,26.77777778,29.55555556,24.88888889,28.5,31.94444444,26.5
16687,,Greece,39.0742,21.8243,3/28/20,1061,32,52,16.94444444,21.16666667,12.16666667,11.33333333,15.27777778,7.055555556
16688,,Guatemala,15.7835,-90.2308,3/28/20,34,1,10,20.72222222,28.5,21.11111111,21.38888889,29.16666667,20.83333333
16689,,Guinea,9.9456,-9.6966,3/28/20,8,0,0,25.61111111,29.83333333,22.83333333,27.16666667,32.94444444,24.38888889
