Country/Region;date;deaths;recovered;cases;number of infections per million inhabitants;number of deaths per million inhabitants;number of recovered per million inhabitants;deaths cases previous day ratio;hundred cases;day since 100 cases;1000 cases;day since 1000 cases;growth rate 1 day;growth rate 2 days;growth rate 7 days;proportion growth rate 1 day;proportion growth rate 2 days;proportion growth rate 7 days;population;population density;area;median age;urban population;continent;health care spending - government schemes and compulsory contributory health care financing schemes;health care spending - voluntary health care payment schemes;health care spending - out of pocket spending;health care spending - rest of the world financing schemes (non-resident);health care spending - Unspecified financing schemes (n.e.c.);GDP measured by PPP index
algeria;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;25/02/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;0;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;26/02/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;1;0;0;0;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;27/02/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;1;1;0;1;0;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;28/02/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;1;1;0;1;1;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;29/02/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;1;1;0;1;1;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;01/03/2020;0;0;1;0,022804474;0;0;0;0;0;0;0;1;1;0;1;1;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;02/03/2020;0;0;3;0,068413422;0;0;0;0;0;0;0;3;3;0;3;3;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;03/03/2020;0;0;5;0,114022371;0;0;0;0;0;0;0;1,666666667;5;5;0,555555556;1,666666667;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;04/03/2020;0;0;12;0,27365369;0;0;0;0;0;0;0;2,4;4;12;1,44;0,8;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;05/03/2020;0;0;12;0,27365369;0;0;0;0;0;0;0;1;2,4;12;0,416666667;0,6;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;06/03/2020;0;0;17;0,387676061;0;0;0;0;0;0;0;1,416666667;1,416666667;17;1,416666667;0,590277778;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;07/03/2020;0;0;17;0,387676061;0;0;0;0;0;0;0;1;1,416666667;17;0,705882353;1;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;08/03/2020;0;0;19;0,433285009;0;0;0;0;0;0;0;1,117647059;1,117647059;19;1,117647059;0,788927336;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;09/03/2020;0;0;20;0,456089483;0;0;0;0;0;0;0;1,052631579;1,176470588;6,666666667;0,941828255;1,052631579;0;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;10/03/2020;0;0;20;0,456089483;0;0;0;0;0;0;0;1;1,052631579;4;0,95;0,894736842;0,8;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;11/03/2020;0;0;20;0,456089483;0;0;0;0;0;0;0;1;1;1,666666667;1;0,95;0,138888889;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;12/03/2020;1;8;24;0,54730738;0,022804474;0,182435793;0,05;0;0;0;0;1,2;1,2;2;1,2;1,2;0,166666667;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;13/03/2020;2;8;26;0,592916328;0,045608948;0,182435793;0,083333333;0;0;0;0;1,083333333;1,3;1,529411765;0,902777778;1,083333333;0,089965398;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;14/03/2020;3;12;37;0,843765544;0,068413422;0,27365369;0,115384615;0;0;0;0;1,423076923;1,541666667;2,176470588;1,313609467;1,185897436;0,128027682;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;15/03/2020;4;12;48;1,09461476;0,091217897;0,27365369;0,108108108;0;0;0;0;1,297297297;1,846153846;2,526315789;0,911614317;1,197505198;0,132963989;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;16/03/2020;4;12;54;1,231441605;0,091217897;0,27365369;0,083333333;0;0;0;0;1,125;1,459459459;2,7;0,8671875;0,790540541;0,405;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;17/03/2020;4;12;60;1,36826845;0,091217897;0,27365369;0,074074074;0;0;0;0;1,111111111;1,25;3;0,987654321;0,856481481;0,75;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;18/03/2020;7;12;74;1,687531088;0,159631319;0,27365369;0,116666667;0;0;0;0;1,233333333;1,37037037;3,7;1,11;1,096296296;2,22;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;19/03/2020;9;32;87;1,983989252;0,205240267;0,729743173;0,121621622;0;0;0;0;1,175675676;1,45;3,625;0,953250548;1,058108108;1,8125;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;20/03/2020;11;32;90;2,052402675;0,250849216;0,729743173;0,126436782;0;0;0;0;1,034482759;1,216216216;3,461538462;0,879904875;0,838769804;2,263313609;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;21/03/2020;15;32;139;3,169821909;0,342067112;0,729743173;0,166666667;1;1;0;0;1,544444444;1,597701149;3,756756757;1,492962963;1,31366539;1,726077429;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;22/03/2020;17;65;201;4,583699307;0,387676061;1,482290821;0,122302158;1;2;0;0;1,446043165;2,233333333;4,1875;0,936286942;1,397841727;1,657552083;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
algeria;23/03/2020;17;65;230;5,245029058;0,387676061;1,482290821;0,084577114;1;3;0;0;1,144278607;1,654676259;4,259259259;0,791317047;0,740899817;1,577503429;43851044;18;2381740;29;0,73;Africa;65,96294877;1,48821328;32,54883795;NA;NA;631867,1338
andorra;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;31/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;01/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;04/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;06/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;07/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;08/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;27/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;28/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;29/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;01/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;02/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;0;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;03/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;0;0;0;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;04/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;0;1;0;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;05/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;0;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;06/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;0;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;07/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;0;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;08/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;0;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;09/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;10/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;11/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;12/03/2020;0;1;1;12,94247072;0;12,94247072;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;13/03/2020;0;0;1;12,94247072;0;0;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;14/03/2020;0;1;1;12,94247072;0;12,94247072;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;15/03/2020;0;1;1;12,94247072;0;12,94247072;0;0;0;0;0;1;1;1;1;1;0;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;16/03/2020;0;1;2;25,88494144;0;12,94247072;0;0;0;0;0;2;2;2;2;2;2;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;17/03/2020;0;1;39;504,756358;0;12,94247072;0;0;0;0;0;19,5;39;39;9,75;19,5;39;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;18/03/2020;0;1;39;504,756358;0;12,94247072;0;0;0;0;0;1;19,5;39;0,051282051;0,5;39;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;19/03/2020;0;1;53;685,950948;0;12,94247072;0;0;0;0;0;1,358974359;1,358974359;53;1,358974359;0,069690993;53;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;20/03/2020;0;1;75;970,6853038;0;12,94247072;0;0;0;0;0;1,41509434;1,923076923;75;1,041295835;1,41509434;75;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;21/03/2020;0;1;88;1138,937423;0;12,94247072;0;0;0;0;0;1,173333333;1,660377358;88;0,829155556;0,863396226;88;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;22/03/2020;1;1;113;1462,499191;12,94247072;12,94247072;0,011363636;1;1;0;0;1,284090909;1,506666667;113;1,094395661;0,907424242;113;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
andorra;23/03/2020;1;1;133;1721,348605;12,94247072;12,94247072;0,008849558;1;2;0;0;1,17699115;1,511363636;66,5;0,916594878;1,003117458;33,25;77265;164;470;N.A.;0,88;Europe;49,03199472;9,19095177;41,77705351;NA;NA;3905,646778
angola;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;31/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;01/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;04/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;06/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;07/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;08/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
angola;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32866272;26;1246700;17;0,67;Africa;47,45435973;18,42462647;34,1210138;NA;NA;198298,844
